region,ds,y,calendar_ds
friuli_venezia_giulia,2016-11-06,5.2,2022-01-30
friuli_venezia_giulia,2016-11-13,4.25,2022-02-06
friuli_venezia_giulia,2016-11-20,1.62,2022-02-13
friuli_venezia_giulia,2016-11-27,1.28,2022-02-20
friuli_venezia_giulia,2016-12-04,3.79,2022-02-27
friuli_venezia_giulia,2016-12-11,1.53,2022-03-06
friuli_venezia_giulia,2016-12-18,1.41,2022-03-13
friuli_venezia_giulia,2016-12-25,4.87,2022-03-20
friuli_venezia_giulia,2017-01-01,6.29,2022-03-27
friuli_venezia_giulia,2017-01-08,5.71,2022-04-03
friuli_venezia_giulia,2017-01-15,6.81,2022-04-10
friuli_venezia_giulia,2017-01-22,4.89,2022-04-17
friuli_venezia_giulia,2017-01-29,2.03,2022-04-24
friuli_venezia_giulia,2017-02-05,4.88,2022-05-01
friuli_venezia_giulia,2017-02-12,1.55,2022-10-30
friuli_venezia_giulia,2017-02-19,3.26,2022-11-06
friuli_venezia_giulia,2017-02-26,3.96,2022-11-13
friuli_venezia_giulia,2017-03-05,6.36,2022-11-20
friuli_venezia_giulia,2017-03-12,8.03,2022-11-27
friuli_venezia_giulia,2017-03-19,16.04,2022-12-04
friuli_venezia_giulia,2017-03-26,11.78,2022-12-11
friuli_venezia_giulia,2017-04-02,9.02,2022-12-18
friuli_venezia_giulia,2017-04-09,10.31,2022-12-25
friuli_venezia_giulia,2017-04-16,8.44,2023-01-01
friuli_venezia_giulia,2017-04-23,3.89,2023-01-08
friuli_venezia_giulia,2017-04-30,4.7,2023-01-15
friuli_venezia_giulia,2017-05-07,4.79,2023-01-22
friuli_venezia_giulia,2017-05-14,6.29,2023-01-29
friuli_venezia_giulia,2017-05-21,6.47,2023-02-05
friuli_venezia_giulia,2017-05-28,5.35,2023-02-12
friuli_venezia_giulia,2017-06-04,5.83,2023-02-19
friuli_venezia_giulia,2017-06-11,5.95,2023-02-26
friuli_venezia_giulia,2017-06-18,3.83,2023-03-05
friuli_venezia_giulia,2017-06-25,5.44,2023-03-12
friuli_venezia_giulia,2017-07-02,6.67,2023-03-19
friuli_venezia_giulia,2017-07-09,4.23,2023-03-26
friuli_venezia_giulia,2017-07-16,4.85,2023-04-02
friuli_venezia_giulia,2017-07-23,2.0,2023-04-09
friuli_venezia_giulia,2017-07-30,4.14,2023-04-16
friuli_venezia_giulia,2017-08-06,1.15,2023-04-23
friuli_venezia_giulia,2017-08-13,2.36,2023-04-30
friuli_venezia_giulia,2017-08-20,0.44,2023-11-12
friuli_venezia_giulia,2017-08-27,2.97,2023-11-19
friuli_venezia_giulia,2017-09-03,4.42,2023-11-26
friuli_venezia_giulia,2017-09-10,6.0,2023-12-03
friuli_venezia_giulia,2017-09-17,6.08,2023-12-10
friuli_venezia_giulia,2017-09-24,11.3,2023-12-17
friuli_venezia_giulia,2017-10-01,28.85,2023-12-24
friuli_venezia_giulia,2017-10-08,23.69,2023-12-31
friuli_venezia_giulia,2017-10-15,7.61,2024-01-07
friuli_venezia_giulia,2017-10-22,11.93,2024-01-14
friuli_venezia_giulia,2017-10-29,13.93,2024-01-21
friuli_venezia_giulia,2017-11-05,10.06,2024-01-28
friuli_venezia_giulia,2017-11-12,13.71,2024-02-04
friuli_venezia_giulia,2017-11-19,10.67,2024-02-11
friuli_venezia_giulia,2017-11-26,5.65,2024-02-18
friuli_venezia_giulia,2017-12-03,5.15,2024-02-25
friuli_venezia_giulia,2017-12-10,4.76,2024-03-03
friuli_venezia_giulia,2017-12-17,6.97,2024-03-10
friuli_venezia_giulia,2017-12-24,4.96,2024-03-17
friuli_venezia_giulia,2017-12-31,4.55,2024-03-24
friuli_venezia_giulia,2018-01-07,3.9,2024-03-31
friuli_venezia_giulia,2018-01-14,4.3,2024-04-07
friuli_venezia_giulia,2018-01-21,3.94,2024-04-14
friuli_venezia_giulia,2018-01-28,4.11,2024-04-21
friuli_venezia_giulia,2018-02-04,3.37,2024-04-28
friuli_venezia_giulia,2018-02-11,3.27568134171908,2024-10-20
friuli_venezia_giulia,2018-02-18,2.9650638133299,2024-10-27
friuli_venezia_giulia,2018-02-25,2.63843201754386,2024-11-03
friuli_venezia_giulia,2018-03-04,2.67269736842105,2024-11-10
friuli_venezia_giulia,2018-03-11,5.40653563534261,2024-11-17
friuli_venezia_giulia,2018-03-18,7.0323488045007,2024-11-24
friuli_venezia_giulia,2018-03-25,6.72657122550513,2024-12-01
friuli_venezia_giulia,2018-04-01,6.75357311135543,2024-12-08
friuli_venezia_giulia,2018-04-08,8.23640992362602,2024-12-15
friuli_venezia_giulia,2018-04-15,7.81887912903625,2024-12-22
friuli_venezia_giulia,2018-04-22,4.40644054878049,2024-12-29
friuli_venezia_giulia,2018-04-29,5.58633637071294,2025-01-05
friuli_venezia_giulia,2018-05-06,9.92390191802768,2025-01-12
friuli_venezia_giulia,2018-05-13,12.8610208713453,2025-01-19
friuli_venezia_giulia,2018-05-20,16.5769213653153,2025-01-26
friuli_venezia_giulia,2018-05-27,16.0874015397624,2025-02-02
friuli_venezia_giulia,2018-06-03,12.6607627608918,2025-02-09
friuli_venezia_giulia,2018-06-10,14.5733416741966,2025-02-16
friuli_venezia_giulia,2018-06-17,13.5569798193991,2025-02-23
friuli_venezia_giulia,2018-06-24,12.2100970783809,2025-03-02
friuli_venezia_giulia,2018-07-01,10.2667387139559,2025-03-09
friuli_venezia_giulia,2018-07-08,8.84216731345483,2025-03-16
friuli_venezia_giulia,2018-07-15,7.23012312684929,2025-03-23
friuli_venezia_giulia,2018-07-22,6.91608819926501,2025-03-30
friuli_venezia_giulia,2018-07-29,6.52345641260862,2025-04-06
friuli_venezia_giulia,2018-08-05,5.04161962030302,2025-04-13
friuli_venezia_giulia,2018-08-12,3.96366639141206,2025-04-20
friuli_venezia_giulia,2018-08-19,2.0945997410313,2025-04-27
italia,2003-10-19,0.36,2003-10-19
italia,2003-10-26,0.47,2003-10-26
italia,2003-11-02,0.52,2003-11-02
italia,2003-11-09,0.6,2003-11-09
italia,2003-11-16,0.59,2003-11-16
italia,2003-11-23,0.7,2003-11-23
italia,2003-11-30,0.64,2003-11-30
italia,2003-12-07,0.8,2003-12-07
italia,2003-12-14,0.99,2003-12-14
italia,2003-12-21,1.3,2003-12-21
italia,2003-12-28,1.32,2003-12-28
italia,2004-01-04,1.71,2004-01-04
italia,2004-01-11,2.17,2004-01-11
italia,2004-01-18,2.82,2004-01-18
italia,2004-01-25,3.67,2004-01-25
italia,2004-02-01,4.4,2004-02-01
italia,2004-02-08,4.83,2004-02-08
italia,2004-02-15,4.75,2004-02-15
italia,2004-02-22,4.62,2004-02-22
italia,2004-02-29,4.0,2004-02-29
italia,2004-03-07,3.56,2004-03-07
italia,2004-03-14,3.29,2004-03-14
italia,2004-03-21,2.74,2004-03-21
italia,2004-03-28,2.15,2004-03-28
italia,2004-04-04,1.68,2004-04-04
italia,2004-04-11,1.2,2004-04-11
italia,2004-04-18,0.77,2004-04-18
italia,2004-04-25,0.6,2004-04-25
italia,2004-05-02,0.25,2004-10-17
italia,2004-05-09,0.37,2004-10-24
italia,2004-05-16,0.29,2004-10-31
italia,2004-05-23,0.37,2004-11-07
italia,2004-05-30,0.46,2004-11-14
italia,2004-06-06,0.64,2004-11-21
italia,2004-06-13,0.65,2004-11-28
italia,2004-06-20,0.78,2004-12-05
italia,2004-06-27,0.84,2004-12-12
italia,2004-07-04,1.24,2004-12-19
italia,2004-07-11,1.78,2004-12-26
italia,2004-07-18,2.9,2005-01-02
italia,2004-07-25,3.49,2005-01-09
italia,2004-08-01,5.07,2005-01-16
italia,2004-08-08,7.89,2005-01-23
italia,2004-08-15,11.34,2005-01-30
italia,2004-08-22,13.73,2005-02-06
italia,2004-08-29,14.59,2005-02-13
italia,2004-09-05,12.72,2005-02-20
italia,2004-09-12,9.51,2005-02-27
italia,2004-09-19,6.9,2005-03-06
italia,2004-09-26,4.95,2005-03-13
italia,2004-10-03,3.42,2005-03-20
italia,2004-10-10,2.05,2005-03-27
italia,2004-10-17,1.19,2005-04-03
italia,2004-10-24,0.9,2005-04-10
italia,2004-10-31,0.65,2005-04-17
italia,2004-11-07,0.48,2005-04-24
italia,2004-11-14,0.26,2005-10-23
italia,2004-11-21,0.28,2005-10-30
italia,2004-11-28,0.31,2005-11-06
italia,2004-12-05,0.37,2005-11-13
italia,2004-12-12,0.48,2005-11-20
italia,2004-12-19,0.65,2005-11-27
italia,2004-12-26,0.73,2005-12-04
italia,2005-01-02,0.72,2005-12-11
italia,2005-01-09,0.91,2005-12-18
italia,2005-01-16,1.03,2005-12-25
italia,2005-01-23,1.19,2006-01-01
italia,2005-01-30,1.28,2006-01-08
italia,2005-02-06,1.56,2006-01-15
italia,2005-02-13,1.83,2006-01-22
italia,2005-02-20,2.05,2006-01-29
italia,2005-02-27,2.3,2006-02-05
italia,2005-03-06,2.45,2006-02-12
italia,2005-03-13,2.51,2006-02-19
italia,2005-03-20,2.58,2006-02-26
italia,2005-03-27,2.6,2006-03-05
italia,2005-04-03,2.52,2006-03-12
italia,2005-04-10,2.68,2006-03-19
italia,2005-04-17,2.7,2006-03-26
italia,2005-04-24,2.25,2006-04-02
italia,2005-05-01,1.74,2006-04-09
italia,2005-05-08,1.14,2006-04-16
italia,2005-05-15,0.74,2006-04-23
italia,2005-05-22,0.48,2006-04-30
italia,2005-05-29,0.26,2006-10-22
italia,2005-06-05,0.27,2006-10-29
italia,2005-06-12,0.26,2006-11-05
italia,2005-06-19,0.43,2006-11-12
italia,2005-06-26,0.51,2006-11-19
italia,2005-07-03,0.53,2006-11-26
italia,2005-07-10,0.59,2006-12-03
italia,2005-07-17,0.65,2006-12-10
italia,2005-07-24,0.9,2006-12-17
italia,2005-07-31,1.11,2006-12-24
italia,2005-08-07,1.62,2006-12-31
italia,2005-08-14,1.81,2007-01-07
italia,2005-08-21,2.23,2007-01-14
italia,2005-08-28,3.11,2007-01-21
italia,2005-09-04,4.67,2007-01-28
italia,2005-09-11,6.21,2007-02-04
italia,2005-09-18,7.57,2007-02-11
italia,2005-09-25,7.69,2007-02-18
italia,2005-10-02,6.48,2007-02-25
italia,2005-10-09,4.63,2007-03-04
italia,2005-10-16,3.11,2007-03-11
italia,2005-10-23,2.24,2007-03-18
italia,2005-10-30,1.78,2007-03-25
italia,2005-11-06,1.36,2007-04-01
italia,2005-11-13,0.92,2007-04-08
italia,2005-11-20,0.71,2007-04-15
italia,2005-11-27,0.55,2007-04-22
italia,2005-12-04,0.31,2007-04-29
italia,2005-12-11,0.19,2007-10-21
italia,2005-12-18,0.32,2007-10-28
italia,2005-12-25,0.26,2007-11-04
italia,2006-01-01,0.41,2007-11-11
italia,2006-01-08,0.51,2007-11-18
italia,2006-01-15,0.61,2007-11-25
italia,2006-01-22,0.79,2007-12-02
italia,2006-01-29,0.89,2007-12-09
italia,2006-02-05,1.2,2007-12-16
italia,2006-02-12,1.89,2007-12-23
italia,2006-02-19,2.92,2007-12-30
italia,2006-02-26,4.56,2008-01-06
italia,2006-03-05,5.98,2008-01-13
italia,2006-03-12,6.54,2008-01-20
italia,2006-03-19,6.95,2008-01-27
italia,2006-03-26,7.21,2008-02-03
italia,2006-04-02,6.95,2008-02-10
italia,2006-04-09,6.61,2008-02-17
italia,2006-04-16,6.32,2008-02-24
italia,2006-04-23,5.62,2008-03-02
italia,2006-04-30,4.13,2008-03-09
italia,2006-05-07,2.75,2008-03-16
italia,2006-05-14,1.92,2008-03-23
italia,2006-05-21,1.34,2008-03-30
italia,2006-05-28,0.97,2008-04-06
italia,2006-06-04,0.68,2008-04-13
italia,2006-06-11,0.48,2008-04-20
italia,2006-06-18,0.31,2008-04-27
italia,2006-06-25,0.28,2008-10-19
italia,2006-07-02,0.27,2008-10-26
italia,2006-07-09,0.32,2008-11-02
italia,2006-07-16,0.43,2008-11-09
italia,2006-07-23,0.48,2008-11-16
italia,2006-07-30,0.62,2008-11-23
italia,2006-08-06,0.76,2008-11-30
italia,2006-08-13,0.89,2008-12-07
italia,2006-08-20,1.15,2008-12-14
italia,2006-08-27,1.56,2008-12-21
italia,2006-09-03,2.0,2008-12-28
italia,2006-09-10,3.18,2009-01-04
italia,2006-09-17,4.4,2009-01-11
italia,2006-09-24,6.28,2009-01-18
italia,2006-10-01,8.23,2009-01-25
italia,2006-10-08,7.64,2009-02-01
italia,2006-10-15,6.64,2009-02-08
italia,2006-10-22,5.13,2009-02-15
italia,2006-10-29,4.17,2009-02-22
italia,2006-11-05,3.74,2009-03-01
italia,2006-11-12,2.91,2009-03-08
italia,2006-11-19,2.15,2009-03-15
italia,2006-11-26,1.73,2009-03-22
italia,2006-12-03,1.44,2009-03-29
italia,2006-12-10,1.16,2009-04-05
italia,2006-12-17,0.76,2009-04-12
italia,2006-12-24,0.58,2009-04-19
italia,2006-12-31,0.49,2009-04-26
italia,2007-01-07,1.76,2009-10-18
italia,2007-01-14,4.49,2009-10-25
italia,2007-01-21,9.31,2009-11-01
italia,2007-01-28,12.65,2009-11-08
italia,2007-02-04,12.92,2009-11-15
italia,2007-02-11,11.02,2009-11-22
italia,2007-02-18,6.72,2009-11-29
italia,2007-02-25,3.76,2009-12-06
italia,2007-03-04,2.25,2009-12-13
italia,2007-03-11,1.84,2009-12-20
italia,2007-03-18,1.32,2009-12-27
italia,2007-03-25,1.29,2010-01-03
italia,2007-04-01,1.36,2010-01-10
italia,2007-04-08,1.47,2010-01-17
italia,2007-04-15,1.67,2010-01-24
italia,2007-04-22,1.91,2010-01-31
italia,2007-04-29,2.0,2010-02-07
italia,2007-05-06,2.12,2010-02-14
italia,2007-05-13,2.07,2010-02-21
italia,2007-05-20,1.98,2010-02-28
italia,2007-05-27,1.81,2010-03-07
italia,2007-06-03,1.65,2010-03-14
italia,2007-06-10,1.38,2010-03-21
italia,2007-06-17,1.28,2010-03-28
italia,2007-06-24,1.05,2010-04-04
italia,2007-07-01,0.93,2010-04-11
italia,2007-07-08,0.82,2010-04-18
italia,2007-07-15,0.72,2010-10-24
italia,2007-07-22,0.81,2010-10-31
italia,2007-07-29,0.82,2010-11-07
italia,2007-08-05,0.94,2010-11-14
italia,2007-08-12,1.07,2010-11-21
italia,2007-08-19,1.28,2010-11-28
italia,2007-08-26,1.42,2010-12-05
italia,2007-09-02,1.71,2010-12-12
italia,2007-09-09,2.32,2010-12-19
italia,2007-09-16,3.16,2010-12-26
italia,2007-09-23,4.4,2011-01-02
italia,2007-09-30,4.98,2011-01-09
italia,2007-10-07,6.44,2011-01-16
italia,2007-10-14,8.2,2011-01-23
italia,2007-10-21,10.41,2011-01-30
italia,2007-10-28,11.04,2011-02-06
italia,2007-11-04,10.05,2011-02-13
italia,2007-11-11,7.77,2011-02-20
italia,2007-11-18,5.45,2011-02-27
italia,2007-11-25,4.12,2011-03-06
italia,2007-12-02,3.1,2011-03-13
italia,2007-12-09,2.1,2011-03-20
italia,2007-12-16,1.63,2011-03-27
italia,2007-12-23,1.14,2011-04-03
italia,2007-12-30,0.94,2011-04-10
italia,2008-01-06,0.82,2011-04-17
italia,2008-01-13,0.67,2011-04-24
italia,2008-01-20,0.52,2011-05-01
italia,2008-01-27,0.47,2011-10-23
italia,2008-02-03,0.54,2011-10-30
italia,2008-02-10,0.53,2011-11-06
italia,2008-02-17,0.72,2011-11-13
italia,2008-02-24,0.89,2011-11-20
italia,2008-03-02,1.14,2011-11-27
italia,2008-03-09,1.29,2011-12-04
italia,2008-03-16,1.36,2011-12-11
italia,2008-03-23,1.76,2011-12-18
italia,2008-03-30,2.2,2011-12-25
italia,2008-04-06,3.07,2012-01-01
italia,2008-04-13,3.13,2012-01-08
italia,2008-04-20,4.24,2012-01-15
italia,2008-04-27,6.31,2012-01-22
italia,2008-05-04,8.86,2012-01-29
italia,2008-05-11,9.63,2012-02-05
italia,2008-05-18,8.87,2012-02-12
italia,2008-05-25,7.13,2012-02-19
italia,2008-06-01,5.75,2012-02-26
italia,2008-06-08,4.02,2012-03-04
italia,2008-06-15,2.95,2012-03-11
italia,2008-06-22,2.13,2012-03-18
italia,2008-06-29,1.49,2012-03-25
italia,2008-07-06,1.11,2012-04-01
italia,2008-07-13,0.83,2012-04-08
italia,2008-07-20,0.82,2012-04-15
italia,2008-07-27,0.67,2012-04-22
italia,2008-08-03,0.45,2012-04-29
italia,2008-08-10,0.34,2012-10-21
italia,2008-08-17,0.46,2012-10-28
italia,2008-08-24,0.51,2012-11-04
italia,2008-08-31,0.69,2012-11-11
italia,2008-09-07,0.77,2012-11-18
italia,2008-09-14,0.89,2012-11-25
italia,2008-09-21,1.07,2012-12-02
italia,2008-09-28,1.31,2012-12-09
italia,2008-10-05,1.67,2012-12-16
italia,2008-10-12,2.24,2012-12-23
italia,2008-10-19,2.56,2012-12-30
italia,2008-10-26,3.52,2013-01-06
italia,2008-11-02,5.18,2013-01-13
italia,2008-11-09,6.64,2013-01-20
italia,2008-11-16,8.25,2013-01-27
italia,2008-11-23,9.56,2013-02-03
italia,2008-11-30,9.98,2013-02-10
italia,2008-12-07,9.71,2013-02-17
italia,2008-12-14,9.23,2013-02-24
italia,2008-12-21,7.66,2013-03-03
italia,2008-12-28,5.91,2013-03-10
italia,2009-01-04,4.28,2013-03-17
italia,2009-01-11,3.18,2013-03-24
italia,2009-01-18,2.18,2013-03-31
italia,2009-01-25,1.55,2013-04-07
italia,2009-02-01,1.14,2013-04-14
italia,2009-02-08,0.78,2013-04-21
italia,2009-02-15,0.51,2013-04-28
italia,2009-02-22,0.36,2013-10-20
italia,2009-03-01,0.46,2013-10-27
italia,2009-03-08,0.46,2013-11-03
italia,2009-03-15,0.67,2013-11-10
italia,2009-03-22,0.77,2013-11-17
italia,2009-03-29,0.95,2013-11-24
italia,2009-04-05,1.23,2013-12-01
italia,2009-04-12,1.42,2013-12-08
italia,2009-04-19,1.71,2013-12-15
italia,2009-04-26,1.95,2013-12-22
italia,2009-05-03,2.23,2013-12-29
italia,2009-05-10,2.96,2014-01-05
italia,2009-05-17,4.12,2014-01-12
italia,2009-05-24,5.0,2014-01-19
italia,2009-05-31,5.73,2014-01-26
italia,2009-06-07,6.51,2014-02-02
italia,2009-06-14,6.62,2014-02-09
italia,2009-06-21,6.22,2014-02-16
italia,2009-06-28,5.5,2014-02-23
italia,2009-07-05,4.69,2014-03-02
italia,2009-07-12,3.91,2014-03-09
italia,2009-07-19,3.36,2014-03-16
italia,2009-07-26,2.83,2014-03-23
italia,2009-08-02,2.02,2014-03-30
italia,2009-08-09,1.6,2014-04-06
italia,2009-08-16,1.21,2014-04-13
italia,2009-08-23,0.83,2014-04-20
italia,2009-08-30,0.45,2014-04-27
italia,2009-09-06,0.35,2014-10-19
italia,2009-09-13,0.48,2014-10-26
italia,2009-09-20,0.65,2014-11-02
italia,2009-09-27,0.81,2014-11-09
italia,2009-10-04,0.85,2014-11-16
italia,2009-10-11,1.03,2014-11-23
italia,2009-10-18,1.23,2014-11-30
italia,2009-10-25,1.42,2014-12-07
italia,2009-11-01,1.75,2014-12-14
italia,2009-11-08,2.25,2014-12-21
italia,2009-11-15,2.63,2014-12-28
italia,2009-11-22,4.09,2015-01-04
italia,2009-11-29,6.14,2015-01-11
italia,2009-12-06,8.94,2015-01-18
italia,2009-12-13,10.87,2015-01-25
italia,2009-12-20,10.58,2015-02-01
italia,2009-12-27,9.98,2015-02-08
italia,2010-01-03,8.22,2015-02-15
italia,2010-01-10,6.89,2015-02-22
italia,2010-01-17,5.47,2015-03-01
italia,2010-01-24,4.35,2015-03-08
italia,2010-01-31,3.73,2015-03-15
italia,2010-02-07,3.21,2015-03-22
italia,2010-02-14,2.44,2015-03-29
italia,2010-02-21,1.9,2015-04-05
italia,2010-02-28,1.48,2015-04-12
italia,2010-03-07,1.15,2015-04-19
italia,2010-03-14,0.75,2015-04-26
italia,2010-03-21,0.4,2015-10-18
italia,2010-03-28,0.5,2015-10-25
italia,2010-04-04,0.68,2015-11-01
italia,2010-04-11,0.76,2015-11-08
italia,2010-04-18,0.88,2015-11-15
italia,2010-04-25,1.02,2015-11-22
italia,2010-05-02,1.16,2015-11-29
italia,2010-05-09,1.21,2015-12-06
italia,2010-05-16,1.45,2015-12-13
italia,2010-05-23,1.66,2015-12-20
italia,2010-05-30,2.11,2015-12-27
italia,2010-06-06,1.87,2016-01-03
italia,2010-06-13,2.39,2016-01-10
italia,2010-06-20,2.76,2016-01-17
italia,2010-06-27,3.62,2016-01-24
italia,2010-07-04,4.73,2016-01-31
italia,2010-07-11,5.47,2016-02-07
italia,2010-07-18,6.06,2016-02-14
italia,2010-07-25,5.9,2016-02-21
italia,2010-08-01,6.14,2016-02-28
italia,2010-08-08,5.88,2016-03-06
italia,2010-08-15,5.83,2016-03-13
italia,2010-08-22,5.0,2016-03-20
italia,2010-08-29,4.23,2016-03-27
italia,2010-09-05,3.18,2016-04-03
italia,2010-09-12,2.3,2016-04-10
italia,2010-09-19,1.85,2016-04-17
italia,2010-09-26,1.19,2016-04-24
italia,2010-10-03,0.59,2016-10-23
italia,2010-10-10,0.71,2016-10-30
italia,2010-10-17,0.81,2016-11-06
italia,2010-10-24,0.98,2016-11-13
italia,2010-10-31,1.25,2016-11-20
italia,2010-11-07,1.58,2016-11-27
italia,2010-11-14,2.0,2016-12-04
italia,2010-11-21,2.52,2016-12-11
italia,2010-11-28,4.31,2016-12-18
italia,2010-12-05,7.24,2016-12-25
italia,2010-12-12,9.57,2017-01-01
italia,2010-12-19,9.09,2017-01-08
italia,2010-12-26,8.7,2017-01-15
italia,2011-01-02,7.61,2017-01-22
italia,2011-01-09,6.61,2017-01-29
italia,2011-01-16,5.64,2017-02-05
italia,2011-01-23,4.25,2017-02-12
italia,2011-01-30,3.19,2017-02-19
italia,2011-02-06,2.64,2017-02-26
italia,2011-02-13,2.19,2017-03-05
italia,2011-02-20,1.76,2017-03-12
italia,2011-02-27,1.48,2017-03-19
italia,2011-03-06,1.24,2017-03-26
italia,2011-03-13,1.04,2017-04-02
italia,2011-03-20,0.87,2017-04-09
italia,2011-03-27,0.69,2017-04-16
italia,2011-04-03,0.58,2017-04-23
italia,2011-04-10,0.56,2017-04-30
italia,2011-04-17,0.89,2017-10-22
italia,2011-04-24,0.85,2017-10-29
italia,2011-05-01,0.95,2017-11-05
italia,2011-05-08,1.24,2017-11-12
italia,2011-05-15,1.6,2017-11-19
italia,2011-05-22,1.85,2017-11-26
italia,2011-05-29,2.38,2017-12-03
italia,2011-06-05,3.11,2017-12-10
italia,2011-06-12,4.74,2017-12-17
italia,2011-06-19,7.21,2017-12-24
italia,2011-06-26,11.45,2017-12-31
italia,2011-07-03,13.8,2018-01-07
italia,2011-07-10,14.73,2018-01-14
italia,2011-07-17,13.87,2018-01-21
italia,2011-07-24,12.69,2018-01-28
italia,2011-07-31,10.72,2018-02-04
italia,2011-08-07,8.97,2018-02-11
italia,2011-08-14,7.12,2018-02-18
italia,2011-08-21,6.24,2018-02-25
italia,2011-08-28,4.74,2018-03-04
italia,2011-09-04,3.62,2018-03-11
italia,2011-09-11,2.63,2018-03-18
italia,2011-09-18,2.15,2018-03-25
italia,2011-09-25,1.73,2018-04-01
italia,2011-10-02,1.32,2018-04-08
italia,2011-10-09,1.11,2018-04-15
italia,2011-10-16,0.89,2018-04-22
italia,2011-10-23,0.64,2018-04-29
italia,2011-10-30,0.79,2018-10-21
italia,2011-11-06,0.95,2018-10-28
italia,2011-11-13,1.01,2018-11-04
italia,2011-11-20,1.47,2018-11-11
italia,2011-11-27,1.77,2018-11-18
italia,2011-12-04,2.13,2018-11-25
italia,2011-12-11,2.38,2018-12-02
italia,2011-12-18,2.75,2018-12-09
italia,2011-12-25,3.31,2018-12-16
italia,2012-01-01,3.71,2018-12-23
italia,2012-01-08,4.26,2018-12-30
italia,2012-01-15,5.72,2019-01-06
italia,2012-01-22,7.62,2019-01-13
italia,2012-01-29,10.04,2019-01-20
italia,2012-02-05,12.47,2019-01-27
italia,2012-02-12,14.06,2019-02-03
italia,2012-02-19,13.26,2019-02-10
italia,2012-02-26,11.2,2019-02-17
italia,2012-03-04,9.04,2019-02-24
italia,2012-03-11,6.57,2019-03-03
italia,2012-03-18,4.79,2019-03-10
italia,2012-03-25,3.69,2019-03-17
italia,2012-04-01,2.91,2019-03-24
italia,2012-04-08,2.38,2019-03-31
italia,2012-04-15,1.96,2019-04-07
italia,2012-04-22,1.58,2019-04-14
italia,2012-04-29,1.27,2019-04-21
italia,2012-05-06,0.95,2019-04-28
italia,2012-05-13,1.07,2019-10-20
italia,2012-05-20,1.16,2019-10-27
italia,2012-05-27,1.15,2019-11-03
italia,2012-06-03,1.75,2019-11-10
italia,2012-06-10,2.15,2019-11-17
italia,2012-06-17,2.38,2019-11-24
italia,2012-06-24,2.39,2019-12-01
italia,2012-07-01,3.01,2019-12-08
italia,2012-07-08,3.49,2019-12-15
italia,2012-07-15,4.2,2019-12-22
italia,2012-07-22,3.92,2019-12-29
italia,2012-07-29,4.93,2020-01-05
italia,2012-08-05,6.59,2020-01-12
italia,2012-08-12,8.46,2020-01-19
italia,2012-08-19,10.66,2020-01-26
italia,2012-08-26,12.62,2020-02-02
italia,2012-09-02,12.11,2020-02-09
italia,2012-09-09,10.72,2020-02-16
italia,2012-09-16,9.15,2020-02-23
italia,2012-09-23,7.19,2020-03-01
italia,2012-09-30,5.35,2020-03-08
italia,2012-10-07,4.05,2020-03-15
italia,2012-10-14,2.79,2020-03-22
italia,2012-10-21,1.71,2020-03-29
italia,2012-10-28,1.12,2020-04-05
italia,2012-11-04,0.73,2020-04-12
italia,2012-11-11,0.56,2020-04-19
italia,2012-11-18,0.42,2020-04-26
italia,2012-11-25,1.33,2020-10-18
italia,2012-12-02,1.73,2020-10-25
italia,2012-12-09,1.93,2020-11-01
italia,2012-12-16,2.04,2020-11-08
italia,2012-12-23,1.93,2020-11-15
italia,2012-12-30,1.84,2020-11-22
italia,2013-01-06,1.68,2020-11-29
italia,2013-01-13,1.54,2020-12-06
italia,2013-01-20,1.39,2020-12-13
italia,2013-01-27,1.42,2020-12-20
italia,2013-02-03,1.25,2020-12-27
italia,2013-02-10,1.27,2021-01-03
italia,2013-02-17,1.3,2021-01-10
italia,2013-02-24,1.35,2021-01-17
italia,2013-03-03,1.41,2021-01-24
italia,2013-03-10,1.41,2021-01-31
italia,2013-03-17,1.53,2021-02-07
italia,2013-03-24,1.49,2021-02-14
italia,2013-03-31,1.58,2021-02-21
italia,2013-04-07,1.64,2021-02-28
italia,2013-04-14,1.62,2021-03-07
italia,2013-04-21,1.56,2021-03-14
italia,2013-04-28,1.39,2021-03-21
italia,2013-05-05,1.16,2021-03-28
italia,2013-05-12,0.99,2021-04-04
italia,2013-05-19,0.9,2021-04-11
italia,2013-05-26,0.86,2021-04-18
italia,2013-06-02,0.85,2021-04-25
italia,2013-06-09,2.49,2021-10-24
italia,2013-06-16,2.89,2021-10-31
italia,2013-06-23,3.24,2021-11-07
italia,2013-06-30,3.82,2021-11-14
