origin,target_date,horizon,quantile,value,model
2007-01-07,2007-02-04,4,0.2,0.66064453125,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.25,0.7529296875,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.3,0.84521484375,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.35,0.935791015625,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.4,1.0263671875,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.45,1.1298828125,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.5,1.2333984375,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.55,1.3662109375000002,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.6,1.4990234375,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.65,1.6801757812500002,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.7,1.861328125,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.75,2.0947265625,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.8,2.328125,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.85,2.7675781249999996,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.9,3.20703125,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.95,3.6464843749999996,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.975,3.8662109375,Chronos-Bolt-small
2007-01-07,2007-02-04,4,0.99,3.998046875,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.01,0.9991210937499999,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.025,1.088623046875,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.05,1.23779296875,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.1,1.5361328125,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.15,1.83447265625,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.2,2.1328125,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.25,2.3515625,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.3,2.5703125,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.35,2.779296875,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.4,2.98828125,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.45,3.21484375,Chronos-Bolt-small
2007-01-07,2007-03-04,8,0.5,3.44140625,Chronos-Bolt-small
