model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Chronos-Bolt-small,2020-2021,1,2021-02-14,2021-02-14,0.0,1.51,1.4095852375030518,0.10041476249694825,-0.06649984271321076,lazio
Chronos-Bolt-small,2021-2022,1,2021-11-28,2021-12-12,2.0,4.2,4.595154762268066,0.39515476226806623,0.09408446720668243,lazio
Chronos-Bolt-small,2022-2023,1,2022-12-18,2023-01-15,4.0,12.34,8.94020938873291,3.3997906112670897,-0.27550977400867827,lazio
Chronos-Bolt-small,2023-2024,1,2023-12-31,2024-01-07,1.0,16.48,17.24432945251465,0.764329452514648,0.04637921435161699,lazio
Chronos-Bolt-small,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,15.288938522338867,0.8357854028424327,-0.051832540310176846,lazio
Chronos-V2,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,9.331413269042969,7.45858673095703,-0.4442279172696266,lazio
Chronos-V2,2018-2019,1,2019-02-03,2019-03-03,4.0,14.34,7.261167526245117,7.078832473754883,-0.49364243192153995,lazio
Chronos-V2,2019-2020,1,2020-02-02,2020-02-16,2.0,17.16,12.824357986450195,4.335642013549805,-0.2526597909994059,lazio
Chronos-V2,2020-2021,1,2021-02-14,2021-02-14,0.0,1.51,1.8627135753631592,0.35271357536315917,0.23358514924712528,lazio
Chronos-V2,2021-2022,1,2021-11-28,2021-12-12,2.0,4.2,4.7569074630737305,0.5569074630737303,0.13259701501755483,lazio
Chronos-V2,2022-2023,1,2022-12-18,2023-01-15,4.0,12.34,8.445090293884277,3.8949097061157225,-0.31563287731894024,lazio
Chronos-V2,2023-2024,1,2023-12-31,2024-01-07,1.0,16.48,17.532398223876953,1.0523982238769527,0.06385911552651412,lazio
Chronos-V2,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,15.622758865356444,0.5019650598248564,-0.031130149089930077,lazio
Drift,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,12.136410256410256,4.653589743589743,-0.2771643682900383,lazio
Drift,2018-2019,1,2019-02-03,2019-03-03,4.0,14.34,9.231489361702128,5.108510638297872,-0.3562420249859046,lazio
Drift,2019-2020,1,2020-02-02,2020-02-16,2.0,17.16,15.698301886792454,1.4616981132075466,-0.0851805427277125,lazio
Drift,2020-2021,1,2021-02-14,2020-12-20,-8.0,1.51,1.361318181818182,0.14868181818181792,-0.09846478025285954,lazio
Drift,2021-2022,1,2021-11-28,2021-12-12,2.0,4.2,4.163606557377049,0.03639344262295108,-0.008665105386416922,lazio
Drift,2022-2023,1,2022-12-18,2023-01-15,4.0,12.34,10.144782608695651,2.1952173913043485,-0.17789444013811576,lazio
Drift,2023-2024,1,2023-12-31,2024-01-07,1.0,16.48,16.524,0.04400000000000048,0.0026699029126213887,lazio
